"year","type_of_violence","conflict_name","side_a","side_b","source_date","country","event_clarity","deaths_civilians","date_start","date_end"
2024,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","AFC","2024-01-25;2024-01-28;2024-02-02;2024-02-01;2024-01-25;2024-01-25;2024-01-26;2024-01-26;2024-01-26;2024-01-26;2024-01-29;2024-01-27;2024-01-28;2024-02-28","DR Congo (Zaire)",1,20,2024-01-25,2024-01-25
2024,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","AFC","2024-01-25","DR Congo (Zaire)",1,1,2024-01-24,2024-01-24
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-02","Pakistan",1,0,2024-01-02,2024-01-02
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-03","Pakistan",1,0,2024-01-03,2024-01-03
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-04","Pakistan",1,0,2024-01-04,2024-01-04
2024,3,"TTP - Civilians","TTP","Civilians","2024-01-07","Pakistan",1,0,2024-01-07,2024-01-07
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-08","Pakistan",1,0,2024-01-08,2024-01-08
2024,1,"XXX770","XXX770","XXX770","2024-01-09","Pakistan",1,0,2024-01-09,2024-01-09
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-09","Yemen (North Yemen)",1,2,2024-01-08,2024-01-08
2024,1,"Somalia: Government","Government of Somalia","Al-Shabaab","2024-01-29","Somalia",1,0,2024-01-28,2024-01-29
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-18","Yemen (North Yemen)",1,1,2024-01-17,2024-01-17
2024,1,"Somalia: Government","Government of Somalia","Al-Shabaab","2024-01-30;2024-01-30","Somalia",1,0,2024-01-29,2024-01-30
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-12","Pakistan",1,0,2024-01-12,2024-01-12
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-13","Pakistan",1,0,2024-01-13,2024-01-13
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-13","Pakistan",1,0,2024-01-13,2024-01-13
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-21","Yemen (North Yemen)",1,1,2024-01-19,2024-01-19
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-22;2024-01-26","Yemen (North Yemen)",1,2,2024-01-21,2024-01-21
2024,3,"TTP - Civilians","TTP","Civilians","2024-01-14","Pakistan",1,0,2024-01-14,2024-01-14
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-22","Yemen (North Yemen)",1,1,2024-01-21,2024-01-21
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-22","Yemen (North Yemen)",1,1,2024-01-21,2024-01-21
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-23","Yemen (North Yemen)",1,1,2024-01-22,2024-01-22
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-16","Pakistan",1,0,2024-01-16,2024-01-16
2024,3,"TTP - Civilians","TTP","Civilians","2024-01-19;2024-02-23","Pakistan",1,0,2024-01-19,2024-01-19
2024,3,"IS - Civilians","IS","Civilians","2024-01-31;2024-01-31;2024-02-01;2024-02-01","DR Congo (Zaire)",1,3,2024-01-28,2024-01-30
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-19","Pakistan",1,0,2024-01-19,2024-01-19
2024,3,"IS - Civilians","IS","Civilians","2024-01-31;2024-01-31;2024-02-01;2024-02-01","DR Congo (Zaire)",1,5,2024-01-28,2024-01-30
2024,3,"IS - Civilians","IS","Civilians","2024-02-01;2024-02-01;2024-01-31;2024-01-31","DR Congo (Zaire)",1,5,2024-01-28,2024-01-29
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-01-27","Syria",1,0,2024-01-26,2024-01-26
2024,1,"Syria: Government/Rojava Kurdistan","Government of Syria","SDF","2024-01-27","Syria",1,1,2024-01-27,2024-01-27
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-01-21","Iraq",1,0,2024-01-21,2024-01-21
2024,3,"URDPC - Civilians","URDPC","Civilians","2024-01-28","DR Congo (Zaire)",1,1,2024-01-27,2024-01-27
2024,3,"Government of DR Congo (Zaire) - Civilians","Government of DR Congo (Zaire)","Civilians","2024-01-20","DR Congo (Zaire)",1,1,2024-01-19,2024-01-19
2024,3,"AFC - Civilians","AFC","Civilians","2024-01-16","DR Congo (Zaire)",2,10,2024-01-01,2024-01-15
2024,3,"URDPC - Civilians","URDPC","Civilians","2024-01-02","DR Congo (Zaire)",1,6,2024-01-01,2024-01-01
2024,3,"IS - Civilians","IS","Civilians","2024-02-15","DR Congo (Zaire)",1,8,2024-01-14,2024-01-14
2024,3,"URDPC - Civilians","URDPC","Civilians","2024-02-15","DR Congo (Zaire)",1,3,2024-01-04,2024-01-04
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-01-25","Syria",1,0,2024-01-25,2024-01-25
2024,1,"Iran - Israel","Government of Iran","Government of Israel","2024-01-25","Syria",1,0,2024-01-25,2024-01-25
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-01-25","Syria",1,2,2024-01-25,2024-01-25
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-01-25","Syria",1,0,2024-01-24,2024-01-24
2024,2,"SNA - SDF","SNA","SDF","2024-01-24","Syria",1,0,2024-01-24,2024-01-24
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-01-24","Syria",1,0,2024-01-24,2024-01-24
2024,1,"Iran - Israel","Government of Iran","Government of Israel","2024-01-23","Syria",1,0,2024-01-23,2024-01-23
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-01-22","Syria",1,0,2024-01-22,2024-01-22
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-01-22","Syria",1,1,2024-01-21,2024-01-21
2024,1,"Iran - Israel","Government of Iran","Government of Israel","2024-01-21","Syria",1,1,2024-01-20,2024-01-20
2024,2,"SNA - SDF","SNA","SDF","2024-01-21","Syria",1,0,2024-01-21,2024-01-21
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-01-20","Syria",1,0,2024-01-19,2024-01-19
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-01-20","Syria",1,0,2024-01-20,2024-01-20
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-01-20","Syria",1,0,2024-01-20,2024-01-20
2024,2,"IS - SDF","IS","SDF","2024-01-19","Syria",1,0,2024-01-19,2024-01-19
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,1,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-11;2024-02-12","Israel",1,1,2024-02-11,2024-02-11
2024,3,"IS - Civilians","IS","Civilians","2024-01-31;2024-01-31;2024-02-01","DR Congo (Zaire)",1,2,2024-01-28,2024-01-29
2024,3,"IS - Civilians","IS","Civilians","2024-01-31;2024-02-01;2024-01-31;2024-01-31;2024-02-04","DR Congo (Zaire)",1,8,2024-01-29,2024-01-30
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-24;2024-01-24","Yemen (North Yemen)",1,1,2024-01-23,2024-01-23
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-01-24","Yemen (North Yemen)",1,1,2024-01-23,2024-01-23
2024,3,"Government of Yemen (North Yemen) - Civilians","Government of Yemen (North Yemen)","Civilians","2024-01-25","Yemen (North Yemen)",1,1,2024-01-24,2024-01-24
2024,3,"Al-Shabaab - Civilians","Al-Shabaab","Civilians","2024-02-07","Somalia",1,2,2024-02-06,2024-02-07
2024,2,"XXX678 - XXX678","XXX678","XXX678","2024-01-25","Yemen (North Yemen)",1,2,2024-01-24,2024-01-24
2024,3,"Al-Shabaab - Civilians","Al-Shabaab","Civilians","2024-02-05;2024-02-05;2024-02-07","Somalia",1,7,2024-02-04,2024-02-05
2024,1,"Somalia: Government","Government of Somalia","Al-Shabaab","2024-03-01;2024-02-03","Somalia",1,0,2024-02-03,2024-02-03
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04","Israel",1,1,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04","Israel",1,0,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-05","Israel",1,0,2024-02-05,2024-02-05
2024,3,"JAS - Civilians","JAS","Civilians","2024-01-08","Cameroon",1,1,2024-01-04,2024-01-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-05;2024-03-05","Israel",1,8,2024-02-05,2024-02-05
2024,3,"JAS - Civilians","JAS","Civilians","2024-01-09","Cameroon",1,1,2024-01-09,2024-01-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-05","Israel",1,0,2024-02-05,2024-02-05
2024,3,"JAS - Civilians","JAS","Civilians","2024-01-13","Cameroon",1,1,2024-01-13,2024-01-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-05;2024-03-06","Israel",1,1,2024-02-05,2024-02-05
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-03-06;2024-02-05","Israel",1,2,2024-02-05,2024-02-05
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06;2024-03-06","Israel",1,0,2024-02-06,2024-02-06
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,0,2024-02-06,2024-02-06
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,1,2024-02-06,2024-02-06
2024,3,"TTP - Civilians","TTP","Civilians","2024-01-20","Pakistan",1,0,2024-01-20,2024-01-20
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06;2024-02-07","Israel",1,0,2024-02-06,2024-02-06
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,0,2024-02-06,2024-02-06
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-22;2024-01-22","Pakistan",1,0,2024-01-22,2024-01-22
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-23;2024-01-24;2024-01-22","Pakistan",1,2,2024-01-22,2024-01-23
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,2,2024-02-06,2024-02-06
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,0,2024-02-06,2024-02-06
2024,3,"XXX770 - Civilians","XXX770","Civilians","2024-01-24","Pakistan",1,1,2024-01-24,2024-01-24
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06;2024-02-07","Israel",1,3,2024-02-06,2024-02-06
2024,1,"XXX770","XXX770","XXX770","2024-01-25","Pakistan",1,0,2024-01-25,2024-01-25
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,0,2024-02-06,2024-02-06
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-06","Israel",1,1,2024-02-06,2024-02-06
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-25;2024-02-03","Pakistan",1,0,2024-01-25,2024-01-25
2024,3,"XXX770 - Civilians","XXX770","Civilians","2024-01-25","Pakistan",1,1,2024-01-25,2024-01-25
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-12;2024-02-11","Israel",1,1,2024-02-11,2024-02-11
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-12","Israel",1,0,2024-02-12,2024-02-12
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-12;2024-02-13","Israel",1,15,2024-02-12,2024-02-12
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13;2024-02-12","Israel",1,7,2024-02-12,2024-02-12
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13;2024-03-14","Israel",1,3,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,1,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,0,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13;2024-03-14","Israel",1,1,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,0,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,6,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,0,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,0,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13;2024-03-15","Israel",1,2,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,0,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13;2024-03-15;2024-03-14","Israel",1,1,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,1,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13","Israel",1,6,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-14;2024-02-16","Israel",1,3,2024-02-14,2024-02-14
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-01-26;2024-02-03","Pakistan",1,1,2024-01-26,2024-01-26
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-07","Israel",1,0,2024-02-07,2024-02-07
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-07;2024-02-07","Israel",1,2,2024-02-07,2024-02-07
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-27","Pakistan",1,0,2024-01-27,2024-01-27
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-28","Pakistan",1,0,2024-01-28,2024-01-28
2024,3,"JAS - Civilians","JAS","Civilians","2024-01-18","Cameroon",1,1,2024-01-16,2024-01-16
2024,1,"Cameroon: Government","Government of Cameroon","JAS","2024-01-20","Cameroon",1,0,2024-01-18,2024-01-18
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-07;2024-02-07","Israel",1,1,2024-02-07,2024-02-07
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-08","Israel",1,0,2024-02-08,2024-02-08
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-08;2024-02-08","Israel",1,5,2024-02-08,2024-02-08
2024,3,"XXX770 - Civilians","XXX770","Civilians","2024-01-29","Pakistan",1,1,2024-01-29,2024-01-29
2024,1,"Israel: Palestine","Government of Israel","PIJ","2024-02-07;2024-02-07","Israel",1,0,2024-02-07,2024-02-07
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-08","Israel",1,5,2024-02-08,2024-02-08
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-08;2024-02-08;2024-02-09","Israel",1,3,2024-02-08,2024-02-08
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-08;2024-02-08","Israel",1,2,2024-02-07,2024-02-07
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-29","Pakistan",1,0,2024-01-29,2024-01-29
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-01-29","Pakistan",1,0,2024-01-29,2024-01-29
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-01-29","Pakistan",1,0,2024-01-29,2024-01-29
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-02-01;2024-02-02","Pakistan",1,1,2024-02-01,2024-02-01
2024,3,"IS - Civilians","IS","Civilians","2024-01-30;2024-01-30;2024-01-30;2024-01-30;2024-01-30","Pakistan",1,3,2024-01-30,2024-01-30
2024,3,"IS - Civilians","IS","Civilians","2024-01-31;2024-01-31;2024-01-31","Pakistan",1,1,2024-01-31,2024-01-31
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-01-31;2024-01-31;2024-02-03","Pakistan",1,1,2024-01-31,2024-01-31
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-01","Pakistan",1,1,2024-02-01,2024-02-01
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-01","Pakistan",1,0,2024-02-01,2024-02-01
2024,3,"IS - Civilians","IS","Civilians","2024-01-28;2024-02-01;2024-01-28;2024-01-28","Turkey",1,1,2024-01-28,2024-01-28
2024,1,"Afghanistan: Government","Government of Afghanistan","NRF","2024-02-09;2024-02-09","Afghanistan",1,0,2024-02-07,2024-02-09
2024,1,"Afghanistan: Islamic State","Government of Afghanistan","IS","2024-02-05","Afghanistan",1,0,2024-02-04,2024-02-04
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-02","Pakistan",1,0,2024-02-02,2024-02-02
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-03","Pakistan",1,0,2024-02-03,2024-02-03
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-05","Pakistan",1,0,2024-02-05,2024-02-05
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-05;2024-02-05;2024-02-05;2024-02-07;2024-02-05;2024-03-04;2024-02-05","Pakistan",1,0,2024-02-05,2024-02-05
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-02-05","Pakistan",1,0,2024-02-05,2024-02-05
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-01-12;2024-01-12","Iraq",1,0,2024-01-12,2024-01-12
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-01-13;2024-01-13","Iraq",1,0,2024-01-13,2024-01-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,0,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,2,2024-02-09,2024-02-09
2024,2,"XXX771 - XXX771","XXX771","XXX771","2024-01-19","Bangladesh",1,0,2024-01-05,2024-01-05
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,0,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09;2024-02-12","Israel",1,4,2024-02-08,2024-02-08
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,0,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,0,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,1,2024-02-08,2024-02-08
2024,1,"Myanmar (Burma): Arakan","Government of Myanmar (Burma)","ULA","2024-02-05;2024-02-05;2024-02-06;2024-03-04","Bangladesh",1,2,2024-02-04,2024-02-05
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10;2024-02-11;2024-02-04","Israel",1,9,2024-01-29,2024-01-29
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,0,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-14;2024-02-16","Israel",1,6,2024-02-14,2024-02-14
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-16;2024-02-14","Israel",1,6,2024-02-14,2024-02-14
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-13;2024-03-14","Israel",1,3,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-14;2024-03-14","Israel",1,3,2024-02-13,2024-02-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-14;2024-02-16","Israel",1,0,2024-02-14,2024-02-14
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-15;2024-02-16","Israel",1,1,2024-02-15,2024-02-15
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-15","Israel",1,0,2024-02-15,2024-02-15
2024,3,"Government of Afghanistan - Civilians","Government of Afghanistan","Civilians","2024-02-13;2024-02-13;2024-02-14;2024-02-14;2024-02-13;2024-02-14","Afghanistan",1,0,2024-02-12,2024-02-12
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-15","Israel",1,0,2024-02-15,2024-02-15
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-27","Israel",1,0,2024-02-15,2024-02-15
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-27","Israel",1,0,2024-02-18,2024-02-18
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-27","Israel",1,0,2024-02-20,2024-02-20
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-27","Israel",1,0,2024-02-24,2024-02-24
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-27","Israel",1,0,2024-02-24,2024-02-24
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-27","Israel",1,0,2024-02-27,2024-02-27
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-02","Pakistan",1,0,2024-02-01,2024-02-01
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09;2024-02-09","Israel",1,8,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,2,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-09","Israel",1,0,2024-02-09,2024-02-09
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10;2024-02-12","Israel",1,11,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,3,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,1,2024-02-10,2024-02-10
2024,3,"Government of Israel - Civilians","Government of Israel","Civilians","2024-02-10;2024-02-12","Israel",1,1,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,0,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,1,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-01","Israel",1,0,2024-02-01,2024-02-01
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04","Israel",1,2,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04","Israel",1,0,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04;2024-02-04","Israel",1,0,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04;2024-03-05","Israel",1,0,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04","Israel",1,0,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-04","Israel",1,0,2024-02-04,2024-02-04
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-05","Israel",1,0,2024-02-05,2024-02-05
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-05","Israel",1,0,2024-02-05,2024-02-05
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-08","Israel",1,0,2024-02-08,2024-02-08
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,0,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10;2024-02-12;2024-03-14","Israel",1,0,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,0,2024-02-10,2024-02-10
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-02-10","Israel",1,0,2024-02-10,2024-02-10
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-08","Pakistan",1,0,2024-01-08,2024-01-08
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-02-08;2024-02-08","Pakistan",1,2,2024-02-08,2024-02-08
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-02-08;2024-02-08","Pakistan",1,0,2024-02-08,2024-02-08
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-02-09;2024-02-10","Pakistan",1,1,2024-02-09,2024-02-09
2024,1,"Pakistan: Islamic State","Government of Pakistan","IS","2024-02-09;2024-02-09","Pakistan",1,0,2024-02-09,2024-02-09
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-10;2024-02-10","Pakistan",1,0,2024-02-10,2024-02-10
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-10;2024-02-11","Pakistan",1,0,2024-02-10,2024-02-10
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-11","Pakistan",1,0,2024-02-11,2024-02-11
2024,3,"XXX770 - Civilians","XXX770","Civilians","2024-02-12","Pakistan",1,1,2024-02-12,2024-02-12
2024,1,"XXX770","XXX770","XXX770","2024-02-12;2024-02-12","Pakistan",1,0,2024-02-12,2024-02-12
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-12;2024-02-09;2024-02-12","Pakistan",1,0,2024-02-12,2024-02-12
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-13;2024-02-13","Pakistan",1,0,2024-02-13,2024-02-13
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-15;2024-02-16","Pakistan",1,0,2024-02-15,2024-02-15
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-17;2024-02-17;2024-02-17","Pakistan",1,0,2024-02-16,2024-02-17
2024,1,"XXX770","XXX770","XXX770","2024-02-17;2024-02-17;2024-02-18;2024-02-18;2024-03-08;2024-03-07","Pakistan",1,1,2024-02-17,2024-02-17
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-20","Pakistan",1,0,2024-02-20,2024-02-20
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-19","Pakistan",1,0,2024-02-19,2024-02-19
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-02-20","Iran",1,0,2024-02-20,2024-02-20
2024,1,"Iran: Government","Government of Iran","Jaish al-Adl","2024-01-10","Iran",1,0,2024-01-10,2024-01-10
2024,1,"Iran: Islamic State","Government of Iran","IS","2024-01-19","Iran",1,0,2024-01-19,2024-01-19
2024,1,"Iran: Government","Government of Iran","Ansar al-Furqan","2024-01-30","Iran",1,0,2024-01-30,2024-01-30
2024,3,"Ambazonia insurgents - Civilians","Ambazonia insurgents","Civilians","2024-02-11;2024-02-11","Cameroon",1,2,2024-02-11,2024-02-11
2024,1,"Cameroon: Ambazonia","Government of Cameroon","Ambazonia insurgents","2024-02-09;2024-02-08","Cameroon",1,4,2024-02-07,2024-02-07
2024,1,"Cameroon: Ambazonia","Government of Cameroon","Ambazonia insurgents","2024-02-09","Cameroon",1,1,2024-02-06,2024-02-09
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-02-21","Pakistan",1,0,2024-02-21,2024-02-21
2024,3,"XXX770 - Civilians","XXX770","Civilians","2024-02-21","Pakistan",1,1,2024-02-21,2024-02-21
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-02-22","Pakistan",1,0,2024-02-22,2024-02-22
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-24","Pakistan",1,0,2024-02-24,2024-02-24
2024,3,"TTP - Civilians","TTP","Civilians","2024-02-26","Pakistan",1,0,2024-02-26,2024-02-26
